Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,Yaw,Roll,Pitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput
09:52:53.424 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_AIReadConfig.vi->WPI_AccumulatorGetOutput.vi->WPI_GyroAnalogOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:53.524 AM 02/06/2016,Teleop Disabled,0,TRUE,-44071,<LOCATION>WPI_AnalogChannelValueToVoltage.vi<CALLSTACK>WPI_AnalogChannelValueToVoltage.vi< <WPI_GyroAnalogGetAngle.vi< <WPI_GyroGetAngle.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:53.625 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_DIOReadOutputEnable.vi->WPI_DigitalModuleDIOAllocator.vi->WPI_DigitalInputOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:53.724 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_DIOReadOutputEnable.vi->WPI_DigitalModuleDIOAllocator.vi->WPI_DigitalInputOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,102.000000,0,0,0.000000,-0.000000,0
09:52:53.825 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_DIOReadOutputEnable.vi->WPI_DigitalModuleDIOAllocator.vi->WPI_DigitalInputOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:53.925 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_DIOReadOutputEnable.vi->WPI_DigitalModuleDIOAllocator.vi->WPI_DigitalInputOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:54.024 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_DIOReadOutputEnable.vi->WPI_DigitalModuleDIOAllocator.vi->WPI_DigitalInputOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:54.125 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_getControlWord.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:54.225 AM 02/06/2016,Teleop Disabled,0,TRUE,1026,Invoke Node in navX Library v2.lvlib:Z900_navX_Internal_Get.vi->navX Library v2.lvlib:Z900_navX_Get_YPRHfH.vi->Periodic Tasks.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,104.000000,0,0,0.000000,-0.000000,0
09:52:54.326 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_getControlWord.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:54.426 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_getControlWord.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,102.000000,0,0,0.000000,-0.000000,0
09:52:54.527 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_DIOReadOutputEnable.vi->WPI_DigitalModuleDIOAllocator.vi->WPI_DigitalInputOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:54.628 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_DIOReadOutputEnable.vi->WPI_DigitalModuleDIOAllocator.vi->WPI_DigitalInputOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:54.728 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_getControlWord.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:54.828 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_CAN_Send.vi:5830006<APPEND>

<b>Complete call chain:</b>
     NetComm_CAN_Send.vi:5830006
     WPI_CANTalonSRX_Send.vi
     WPI_MotorControlSetOutput.vi
     ShooterVI.vi
     Periodic Tasks.vi
     Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:54.931 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_CAN_Send.vi:5830006<APPEND>

<b>Complete call chain:</b>
     NetComm_CAN_Send.vi:5830006
     WPI_CANTalonSRX_Send.vi
     WPI_MotorControlSetOutput.vi
     ShooterVI.vi
     Periodic Tasks.vi
     Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,104.000000,0,0,0.000000,-0.000000,0
09:52:55.034 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_CAN_Send.vi:5830006<APPEND>

<b>Complete call chain:</b>
     NetComm_CAN_Send.vi:5830006
     WPI_CANTalonSRX_Send.vi
     WPI_MotorControlSetOutput.vi
     ShooterVI.vi
     Periodic Tasks.vi
     Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:55.135 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_getControlWord.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:55.238 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_getControlWord.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:55.338 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_AIReadConfig.vi->WPI_AccumulatorGetOutput.vi->WPI_GyroAnalogOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:55.439 AM 02/06/2016,Teleop Disabled,0,TRUE,-44071,<LOCATION>WPI_AccumulatorGetOutput.vi<CALLSTACK>WPI_AccumulatorGetOutput.vi< <WPI_GyroAnalogGetAngle.vi< <WPI_GyroGetAngle.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:55.540 AM 02/06/2016,Teleop Disabled,0,TRUE,-44071,<LOCATION>WPI_AccumulatorGetOutput.vi<CALLSTACK>WPI_AccumulatorGetOutput.vi< <WPI_GyroAnalogGetAngle.vi< <WPI_GyroGetAngle.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:55.639 AM 02/06/2016,Teleop Disabled,0,TRUE,-44070,<LOCATION>FPGA_AIReadAccumulatorOutput.vi<CALLSTACK>FPGA_AIReadAccumulatorOutput.vi< <WPI_AccumulatorGetOutput.vi< <WPI_GyroAnalogGetAngle.vi< <WPI_GyroGetAngle.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:55.740 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_AIReadConfig.vi->WPI_AccumulatorGetOutput.vi->WPI_GyroAnalogGetAngle.vi->WPI_GyroGetAngle.vi->Periodic Tasks.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,102.000000,0,0,0.000000,-0.000000,0
09:52:55.841 AM 02/06/2016,Teleop Disabled,0,TRUE,-44071,<LOCATION>FPGA_ReadAI.vi<CALLSTACK>FPGA_ReadAI.vi< <WPI_GyroAnalogGetAngle.vi< <WPI_GyroGetAngle.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:55.941 AM 02/06/2016,Teleop Disabled,0,TRUE,-44071,<LOCATION>FPGA_ReadAI.vi<CALLSTACK>FPGA_ReadAI.vi< <WPI_GyroAnalogGetAngle.vi< <WPI_GyroGetAngle.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,102.000000,0,0,0.000000,-0.000000,0
09:52:56.042 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_AIReadConfig.vi->WPI_AccumulatorGetOutput.vi->WPI_GyroAnalogOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:56.143 AM 02/06/2016,Teleop Disabled,0,TRUE,-44071,<LOCATION>WPI_AnalogChannelValueToVoltage.vi<CALLSTACK>WPI_AnalogChannelValueToVoltage.vi< <WPI_GyroAnalogGetAngle.vi< <WPI_GyroGetAngle.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:56.244 AM 02/06/2016,Teleop Disabled,0,TRUE,1026,Invoke Node in navX Library v2.lvlib:Z900_navX_Internal_Get.vi->navX Library v2.lvlib:Z900_navX_Get_YPRHfH.vi->Periodic Tasks.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:56.344 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_DIOReadOutputEnable.vi->WPI_DigitalModuleDIOAllocator.vi->WPI_DigitalInputOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:56.445 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_DIOReadOutputEnable.vi->WPI_DigitalModuleDIOAllocator.vi->WPI_DigitalInputOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:56.545 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_DIOReadOutputEnable.vi->WPI_DigitalModuleDIOAllocator.vi->WPI_DigitalInputOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:56.645 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_DIOReadOutputEnable.vi->WPI_DigitalModuleDIOAllocator.vi->WPI_DigitalInputOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:56.746 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_DIOReadOutputEnable.vi->WPI_DigitalModuleDIOAllocator.vi->WPI_DigitalInputOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,106.000000,0,0,0.000000,-0.000000,0
09:52:56.850 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_DIOReadOutputEnable.vi->WPI_DigitalModuleDIOAllocator.vi->WPI_DigitalInputOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:56.950 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_getControlWord.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:57.051 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_getControlWord.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,104.000000,0,0,0.000000,-0.000000,0
09:52:57.152 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_getControlWord.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:57.252 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_DIOReadOutputEnable.vi->WPI_DigitalModuleDIOAllocator.vi->WPI_DigitalInputOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:57.352 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_DIOReadOutputEnable.vi->WPI_DigitalModuleDIOAllocator.vi->WPI_DigitalInputOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:57.453 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_getControlWord.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:57.554 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_CAN_Send.vi:5830006<APPEND>

<b>Complete call chain:</b>
     NetComm_CAN_Send.vi:5830006
     WPI_CANTalonSRX_Send.vi
     WPI_MotorControlSetOutput.vi
     ShooterVI.vi
     Periodic Tasks.vi
     Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:57.656 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_CAN_Send.vi:5830006<APPEND>

<b>Complete call chain:</b>
     NetComm_CAN_Send.vi:5830006
     WPI_CANTalonSRX_Send.vi
     WPI_MotorControlSetOutput.vi
     ShooterVI.vi
     Periodic Tasks.vi
     Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:57.759 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_CAN_Send.vi:5830006<APPEND>

<b>Complete call chain:</b>
     NetComm_CAN_Send.vi:5830006
     WPI_CANTalonSRX_Send.vi
     WPI_MotorControlSetOutput.vi
     ShooterVI.vi
     Periodic Tasks.vi
     Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,104.000000,0,0,0.000000,-0.000000,0
09:52:57.859 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_getControlWord.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,102.000000,0,0,0.000000,-0.000000,0
09:52:57.960 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_AIReadConfig.vi->WPI_AccumulatorGetOutput.vi->WPI_GyroAnalogOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:58.060 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_DIOReadOutputEnable.vi->WPI_DigitalModuleDIOAllocator.vi->WPI_DigitalInputOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,102.000000,0,0,0.000000,-0.000000,0
09:52:58.162 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_getControlWord.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:58.264 AM 02/06/2016,Teleop Disabled,0,TRUE,-44071,<LOCATION>WPI_AccumulatorGetOutput.vi<CALLSTACK>WPI_AccumulatorGetOutput.vi< <WPI_GyroAnalogGetAngle.vi< <WPI_GyroGetAngle.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:58.368 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_DIOReadOutputEnable.vi->WPI_DigitalModuleDIOAllocator.vi->WPI_DigitalInputOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:58.469 AM 02/06/2016,Teleop Disabled,0,TRUE,-44071,<LOCATION>WPI_AccumulatorGetOutput.vi<CALLSTACK>WPI_AccumulatorGetOutput.vi< <WPI_GyroAnalogGetAngle.vi< <WPI_GyroGetAngle.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:58.570 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_DIOReadOutputEnable.vi->WPI_DigitalModuleDIOAllocator.vi->WPI_DigitalInputOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:58.672 AM 02/06/2016,Teleop Disabled,0,TRUE,-44070,<LOCATION>FPGA_AIReadAccumulatorOutput.vi<CALLSTACK>FPGA_AIReadAccumulatorOutput.vi< <WPI_AccumulatorGetOutput.vi< <WPI_GyroAnalogGetAngle.vi< <WPI_GyroGetAngle.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,102.000000,0,0,0.000000,-0.000000,0
09:52:58.773 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_DIOReadOutputEnable.vi->WPI_DigitalModuleDIOAllocator.vi->WPI_DigitalInputOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:58.875 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_DIOReadOutputEnable.vi->WPI_DigitalModuleDIOAllocator.vi->WPI_DigitalInputOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:58.975 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_DIOReadOutputEnable.vi->WPI_DigitalModuleDIOAllocator.vi->WPI_DigitalInputOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,102.000000,0,0,0.000000,-0.000000,0
09:52:59.074 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_AIReadConfig.vi->WPI_AccumulatorGetOutput.vi->WPI_GyroAnalogGetAngle.vi->WPI_GyroGetAngle.vi->Periodic Tasks.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:59.175 AM 02/06/2016,Teleop Disabled,0,TRUE,-44071,<LOCATION>FPGA_ReadAI.vi<CALLSTACK>FPGA_ReadAI.vi< <WPI_GyroAnalogGetAngle.vi< <WPI_GyroGetAngle.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:59.276 AM 02/06/2016,Teleop Disabled,0,TRUE,-44071,<LOCATION>FPGA_ReadAI.vi<CALLSTACK>FPGA_ReadAI.vi< <WPI_GyroAnalogGetAngle.vi< <WPI_GyroGetAngle.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:59.376 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_AIReadConfig.vi->WPI_AccumulatorGetOutput.vi->WPI_GyroAnalogOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:59.477 AM 02/06/2016,Teleop Disabled,0,TRUE,-44071,<LOCATION>WPI_AnalogChannelValueToVoltage.vi<CALLSTACK>WPI_AnalogChannelValueToVoltage.vi< <WPI_GyroAnalogGetAngle.vi< <WPI_GyroGetAngle.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:59.577 AM 02/06/2016,Teleop Disabled,0,TRUE,1026,Invoke Node in navX Library v2.lvlib:Z900_navX_Internal_Get.vi->navX Library v2.lvlib:Z900_navX_Get_YPRHfH.vi->Periodic Tasks.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,102.000000,0,0,0.000000,-0.000000,0
09:52:59.678 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_getControlWord.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:59.778 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_getControlWord.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,102.000000,0,0,0.000000,-0.000000,0
09:52:59.879 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_DIOReadOutputEnable.vi->WPI_DigitalModuleDIOAllocator.vi->WPI_DigitalInputOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:59.980 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_DIOReadOutputEnable.vi->WPI_DigitalModuleDIOAllocator.vi->WPI_DigitalInputOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:53:00.082 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_getControlWord.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:53:00.183 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_CAN_Send.vi:5830006<APPEND>

<b>Complete call chain:</b>
     NetComm_CAN_Send.vi:5830006
     WPI_CANTalonSRX_Send.vi
     WPI_MotorControlSetOutput.vi
     ShooterVI.vi
     Periodic Tasks.vi
     Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,102.000000,0,0,0.000000,-0.000000,0
09:53:00.283 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_CAN_Send.vi:5830006<APPEND>

<b>Complete call chain:</b>
     NetComm_CAN_Send.vi:5830006
     WPI_CANTalonSRX_Send.vi
     WPI_MotorControlSetOutput.vi
     ShooterVI.vi
     Periodic Tasks.vi
     Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,103.000000,0,0,0.000000,-0.000000,0
09:53:00.384 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_getControlWord.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:53:00.484 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_CAN_Send.vi:5830006<APPEND>

<b>Complete call chain:</b>
     NetComm_CAN_Send.vi:5830006
     WPI_CANTalonSRX_Send.vi
     WPI_MotorControlSetOutput.vi
     ShooterVI.vi
     Periodic Tasks.vi
     Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:53:00.585 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_getControlWord.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,102.000000,0,0,0.000000,-0.000000,0
09:53:00.686 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_getControlWord.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
